paper_id,title,active_confirmed_core,inclusion_status,scientific_object_modules,general_method_bucket,object_coverage_mode,primary_module_for_filing,primary_module_label,legacy_main_class,legacy_secondary_class,proposed_primary_taxonomy_code_2lvl,secondary_term_in_index,secondary_term_label,secondary_term_status,secondary_term_review_status,proposed_assignment_status,pending_reason,proposed_discipline_local_code,discipline_local_rank,source_limited,pdf_status,evidence_status,note_path,pdf_path,review_flags
ASD-0741,Spatial transcriptomics AI agent charts hPSC-pancreas maturation in vivo,True,to_read,06,none,single_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-037,037,yes,archived_pdf,source_limited_review_packet,Notes/06_Life_Sciences/Lin_2025_Spatial_Transcriptomics_Pancreas_Maturation.md,Reference_PDF/06_Life_Sciences/Lin_2025_Spatial_Transcriptomics_Pancreas_Maturation.pdf,source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0742,Talk2Biomodels: AI agent-based open-source LLM initiative for kinetic biological models,True,to_read,06;07,none,multi_module,06,Life Sciences,06,06.01,06.01,True,Legacy secondary filing term 06.01,needs_review,unreviewed,active_code,,06-01-001,001,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Wehling_2025_Talk2Biomodels.md,Reference_PDF/06_Life_Sciences/Wehling_2025_Talk2Biomodels.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0743,STAT: A multi-agent framework for integrated and interactive spatial transcriptomics analysis,True,to_read,06;07,none,multi_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-038,038,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Chen_2026_STAT_Spatial_Transcriptomics.md,Reference_PDF/06_Life_Sciences/Chen_2026_STAT_Spatial_Transcriptomics.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0744,"BioGAIP: A Scalable, User-Friendly and Robust LLM-Powered Multi-Agent System for Automated Bioinformatics Tasks",True,to_read,06;07,none,multi_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-039,039,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Zhang_2026_BioGAIP_Bioinformatics.md,Reference_PDF/06_Life_Sciences/Zhang_2026_BioGAIP_Bioinformatics.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0745,BioLab: End-to-End Autonomous Life Sciences Research with Multi-Agents System Integrating Biological Foundation Models,True,to_read,06;07,none,multi_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-040,040,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Jin_2025_BioLab_Life_Sciences.md,Reference_PDF/06_Life_Sciences/Jin_2025_BioLab_Life_Sciences.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0747,VFEAgent: A Multimodal Agent Framework for End-to-End Automated Finite Element Analysis,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.01,09.01,True,Legacy secondary filing term 09.01,needs_review,unreviewed,active_code,,09-01-007,007,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Zhang_2026_VFEAgent_Finite_Element_Analysis.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Zhang_2026_VFEAgent_Finite_Element_Analysis.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0748,ASTER -- Agentic Science Toolkit for Exoplanet Research,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.01,02.01,True,Legacy secondary filing term 02.01,needs_review,unreviewed,active_code,,02-01-010,010,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Panek_2026_ASTER_Exoplanet_Research.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Panek_2026_ASTER_Exoplanet_Research.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0749,Self-Refining Topology Optimization via an LLM-Based Multi-Agent Framework,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.02,09.02,True,Legacy secondary filing term 09.02,needs_review,unreviewed,active_code,,09-02-004,004,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Park_2026_TopOptAgents.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Park_2026_TopOptAgents.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0750,GRACE: an Agentic AI for Particle Physics Experiment Design and Simulation,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-007,007,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Kaboth_2026_GRACE_Particle_Physics_Design.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Kaboth_2026_GRACE_Particle_Physics_Design.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0751,Beyond AI as Assistants: Toward Autonomous Discovery in Cosmology,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.01,02.01,True,Legacy secondary filing term 02.01,needs_review,unreviewed,active_code,,02-01-011,011,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Xu_2026_Autonomous_Discovery_Cosmology.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Xu_2026_Autonomous_Discovery_Cosmology.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0752,Integrating Large Language Models for Automated Structural Analysis,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.05,09.05,True,Legacy secondary filing term 09.05,needs_review,unreviewed,active_code,,09-05-002,002,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Liang_2025_Automated_Structural_Analysis.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Liang_2025_Automated_Structural_Analysis.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0753,A Lightweight Large Language Model-Based Multi-Agent System for 2D Frame Structural Analysis,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.05,09.05,True,Legacy secondary filing term 09.05,needs_review,unreviewed,active_code,,09-05-003,003,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Geng_2025_MultiAgent_2D_Frame_Analysis.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Geng_2025_MultiAgent_2D_Frame_Analysis.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0754,Automating Structural Engineering Workflows with Large Language Model Agents,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.05,09.05,True,Legacy secondary filing term 09.05,needs_review,unreviewed,active_code,,09-05-004,004,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Liang_2025_MASSE_Structural_Engineering.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Liang_2025_MASSE_Structural_Engineering.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0755,Automating Structural Analysis Across Multiple Software Platforms Using Large Language Models,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.05,09.05,True,Legacy secondary filing term 09.05,needs_review,unreviewed,active_code,,09-05-005,005,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Geng_2026_CrossPlatform_Structural_Analysis.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Geng_2026_CrossPlatform_Structural_Analysis.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0756,Agentic Large Language Models for Automated Structural Analysis of 3D Frame Systems,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.05,09.05,True,Legacy secondary filing term 09.05,needs_review,unreviewed,active_code,,09-05-006,006,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Geng_2026_Agentic_3D_Frame_Analysis.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Geng_2026_Agentic_3D_Frame_Analysis.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0757,CADSmith: Multi-Agent CAD Generation with Programmatic Geometric Validation,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.02,09.02,True,Legacy secondary filing term 09.02,needs_review,unreviewed,active_code,,09-02-005,005,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Barkley_2026_CADSmith.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Barkley_2026_CADSmith.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0758,Self-Improving CAD Generation Agents with Finite Element Analysis as Feedback,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.02,09.02,True,Legacy secondary filing term 09.02,needs_review,unreviewed,active_code,,09-02-006,006,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Son_2026_CAD_Generation_FEA_Feedback.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Son_2026_CAD_Generation_FEA_Feedback.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0759,PhysMaster: Building an Autonomous AI Physicist for Theoretical and Computational Physics Research,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-008,008,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Miao_2025_PhysMaster.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Miao_2025_PhysMaster.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0760,Towards autonomous quantum physics research using LLM agents with access to intelligent tools,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-009,009,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Arlt_2025_AI_Mandel_Quantum_Physics.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Arlt_2025_AI_Mandel_Quantum_Physics.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0761,AI Agents for Variational Quantum Circuit Design,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-010,010,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Knipfer_2026_VQC_Agent_Design.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Knipfer_2026_VQC_Agent_Design.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0762,LLM-based Multi-Agent Copilot for Quantum Sensor,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-011,011,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Sha_2025_QCopilot_Quantum_Sensor.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Sha_2025_QCopilot_Quantum_Sensor.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0763,From Experimental Limits to Physical Insight: A Retrieval-Augmented Multi-Agent Framework for Interpreting Searches Beyond the Standard Model,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.02,02.02,True,Legacy secondary filing term 02.02,needs_review,unreviewed,active_code,,02-02-012,012,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Cakir_2026_HEP_CoPilot_BSM_Interpretation.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Cakir_2026_HEP_CoPilot_BSM_Interpretation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0764,An agentic framework for gravitational-wave counterpart association in the multi-messenger era,True,to_read,02,none,single_module,02,"Physics, Astronomy and Cosmic Sciences",02,02.01,02.01,True,Legacy secondary filing term 02.01,needs_review,unreviewed,active_code,,02-01-012,012,no,archived_pdf,first_hand_full_text,Notes/02_Physics_Astronomy_and_Cosmic_Sciences/Dong_2026_GW_Eyes_Multimessenger_Association.md,Reference_PDF/02_Physics_Astronomy_and_Cosmic_Sciences/Dong_2026_GW_Eyes_Multimessenger_Association.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0765,CLIMATEAGENT: Multi-Agent Orchestration for Complex Climate Data Science Workflows,True,to_read,05,none,single_module,05,Earth and Environmental Sciences,05,05.02,05.02,True,Legacy secondary filing term 05.02,needs_review,unreviewed,active_code,,05-02-008,008,no,archived_pdf,first_hand_full_text,Notes/05_Earth_and_Environmental_Sciences/Kim_2025_ClimateAgent_Climate_Data_Science.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Kim_2025_ClimateAgent_Climate_Data_Science.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0766,"ReviewGrounder: Improving Review Substantiveness with Rubric-Guided, Tool-Integrated Agents",True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-022,022,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ReviewGrounder.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_ReviewGrounder.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0768,When Reviews Disagree: Fine-Grained Contradiction Analysis in Scientific Peer Reviews,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-023,023,yes,archived_pdf,first_hand_abstract_review_packet,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_When_Reviews_Disagree.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2026_When_Reviews_Disagree.pdf,source_limited;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0769,DeepER-Med: Advancing Deep Evidence-Based Research in Medicine Through Agentic AI,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-032,032,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Wang_2026_DeepER_Med.md,Reference_PDF/07_Medical_and_Health_Sciences/Wang_2026_DeepER_Med.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0770,Progressive Multi-Agent Reasoning for Biological Perturbation Prediction,True,to_read,06;07,none,multi_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-041,041,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Kim_2026_PBio_Agent_Perturbation_Biology.md,Reference_PDF/06_Life_Sciences/Kim_2026_PBio_Agent_Perturbation_Biology.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0771,Process-Supervised Multi-Agent Reinforcement Learning for Reliable Clinical Reasoning,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.02,07.02,True,Legacy secondary filing term 07.02,needs_review,unreviewed,active_code,,07-02-001,001,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Lee_2026_Process_Supervised_Clinical_Reasoning.md,Reference_PDF/07_Medical_and_Health_Sciences/Lee_2026_Process_Supervised_Clinical_Reasoning.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0772,TRACE: A Multi-Agent System for Autonomous Physical Reasoning for Seismology,True,to_read,05,none,single_module,05,Earth and Environmental Sciences,05,05.01,05.01,True,Legacy secondary filing term 05.01,needs_review,unreviewed,active_code,,05-01-001,001,no,archived_pdf,first_hand_full_text,Notes/05_Earth_and_Environmental_Sciences/Liu_2026_TRACE_Seismology.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Liu_2026_TRACE_Seismology.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0773,Skill-Augmented AI Agents for Medical Research Analysis: An Exploratory Multi-Model Human Evaluation in an NSCLC Transcriptomic Biomarker Task,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.02,07.02,True,Legacy secondary filing term 07.02,needs_review,unreviewed,active_code,,07-02-002,002,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Yao_2026_Skill_Augmented_Medical_Research_Analysis.md,Reference_PDF/07_Medical_and_Health_Sciences/Yao_2026_Skill_Augmented_Medical_Research_Analysis.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0774,Causal-Enhanced AI Agents for Medical Research Screening,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.03,07.03,True,Legacy secondary filing term 07.03,needs_review,unreviewed,active_code,,07-03-001,001,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Ngo_2026_Causal_Enhanced_Medical_Research_Screening.md,Reference_PDF/07_Medical_and_Health_Sciences/Ngo_2026_Causal_Enhanced_Medical_Research_Screening.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0775,Owl-AuraID 1.0: An Intelligent System for Autonomous Scientific Instrumentation and Scientific Data Analysis,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.01,09.01,True,Legacy secondary filing term 09.01,needs_review,unreviewed,active_code,,09-01-008,008,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Deng_2026_Owl_AuraID_Instrumentation.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Deng_2026_Owl_AuraID_Instrumentation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0779,From Text to Simulation: A Multi-Agent LLM Workflow for Automated Chemical Process Design,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.04,09.04,True,Legacy secondary filing term 09.04,needs_review,unreviewed,active_code,,09-04-002,002,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Tian_2026_Text_to_Simulation_Process_Design.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Tian_2026_Text_to_Simulation_Process_Design.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0780,Context is all you need: Towards autonomous model-based process design using agentic AI in flowsheet simulations,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.04,09.04,True,Legacy secondary filing term 09.04,needs_review,unreviewed,active_code,,09-04-003,003,no,archived_pdf,first_hand_html_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Schaefer_2026_Agentic_Flowsheet_Process_Design.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Schaefer_2026_Agentic_Flowsheet_Process_Design.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0781,Large Language Model Agent for User-friendly Chemical Process Simulations,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.04,09.04,True,Legacy secondary filing term 09.04,needs_review,unreviewed,active_code,,09-04-004,004,no,archived_pdf,first_hand_html_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Liang_2026_User_Friendly_Chemical_Process_Simulations.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Liang_2026_User_Friendly_Chemical_Process_Simulations.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0782,"CFDagent: A Language-Guided, Zero-Shot Multi-Agent System for Complex Flow Simulation",True,to_read,02;09,none,multi_module,09,Engineering and Industrial Technology Sciences,09,09.01,09.01,True,Legacy secondary filing term 09.01,needs_review,unreviewed,active_code,,09-01-009,009,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Xu_2025_CFDagent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Xu_2025_CFDagent.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0783,RemoteAgent: Bridging Vague Human Intents and Earth Observation with RL-based Agentic MLLMs,True,to_read,05,none,single_module,05,Earth and Environmental Sciences,05,05.04,05.04,True,Legacy secondary filing term 05.04,needs_review,unreviewed,active_code,,05-04-005,005,no,archived_pdf,first_hand_full_text,Notes/05_Earth_and_Environmental_Sciences/Yao_2026_RemoteAgent_Earth_Observation.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Yao_2026_RemoteAgent_Earth_Observation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0784,GISclaw: A Comprehensive Open-Source LLM Agent System for Realistic Multi-Step Geospatial Analysis,True,to_read,05,none,single_module,05,Earth and Environmental Sciences,05,05.04,05.04,True,Legacy secondary filing term 05.04,needs_review,unreviewed,active_code,,05-04-006,006,no,archived_pdf,first_hand_full_text,Notes/05_Earth_and_Environmental_Sciences/Han_2026_GISclaw.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Han_2026_GISclaw.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0786,AgentReview: Exploring Peer Review Dynamics with LLM Agents,True,to_read,11,none,single_module,11,"Social, Behavioral, Economic and Knowledge System Sciences",11,11.07,11.07,True,Legacy secondary filing term 11.07,needs_review,unreviewed,active_code,,11-07-024,024,no,archived_pdf,first_hand_full_text,Notes/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2024_AgentReview.md,Reference_PDF/11_Social_Behavioral_Economic_and_Knowledge_System_Sciences/Unknown_2024_AgentReview.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0787,SciToolAgent: a knowledge-graph-driven scientific agent for multitool integration,True,to_read,03;04;06,none,multi_module,03,Chemical Sciences,03,03.04,03.04,True,Legacy secondary filing term 03.04,needs_review,unreviewed,active_code,,03-04-023,023,no,archived_pdf,first_hand_full_text,Notes/01_Formal_Information_and_Computational_Sciences/Ding_2025_SciToolAgent.md,Reference_PDF/03_Chemical_Sciences/Ding_2025_SciToolAgent.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0789,TEM Agent: enhancing transmission electron microscopy with modern AI tools,True,to_read,09,none,single_module,09,Engineering and Industrial Technology Sciences,09,09.01,09.01,True,Legacy secondary filing term 09.01,needs_review,unreviewed,active_code,,09-01-010,010,no,archived_pdf,first_hand_full_text,Notes/09_Engineering_and_Industrial_Technology_Sciences/Wall_2026_TEM_Agent.md,Reference_PDF/09_Engineering_and_Industrial_Technology_Sciences/Wall_2026_TEM_Agent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0790,Hierarchical Multi-agent Large Language Model Reasoning for Autonomous Heterogeneous Catalyst Discovery,True,to_read,03;04,none,multi_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-064,064,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Rothfarb_2026_Heterogeneous_Catalyst_Discovery.md,Reference_PDF/04_Materials_Science/Rothfarb_2026_Heterogeneous_Catalyst_Discovery.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0791,Escaping the hydrolysis trap: a react agent for inverse design of durable photocatalytic covalent organic frameworks,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-065,065,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Peivaste_2026_Ara_Durable_Photocatalytic_COFs.md,Reference_PDF/04_Materials_Science/Peivaste_2026_Ara_Durable_Photocatalytic_COFs.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0792,Autonomous heterogeneous catalyst discovery with a self-evolving multi-agent digital twin,True,to_read,03;04,none,multi_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-066,066,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Song_2026_CatDT_Heterogeneous_Catalyst_Discovery.md,Reference_PDF/04_Materials_Science/Song_2026_CatDT_Heterogeneous_Catalyst_Discovery.pdf,multi_module;secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0793,Adsorb-Agent: Autonomous Identification of Stable Adsorption Configurations via Large Language Model Agent,True,to_read,03,none,single_module,03,Chemical Sciences,03,03.03,03.03,True,Legacy secondary filing term 03.03,needs_review,unreviewed,active_code,,03-03-028,028,no,archived_pdf,first_hand_full_text,Notes/03_Chemical_Sciences/Ock_2024_Adsorb_Agent.md,Reference_PDF/03_Chemical_Sciences/Ock_2024_Adsorb_Agent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0794,The HTC-Claw: Automating Discovery through High-Throughput Computational Campaigns,True,to_read,04,none,single_module,04,Materials Science,04,04.04,04.04,True,Legacy secondary filing term 04.04,needs_review,unreviewed,active_code,,04-04-067,067,no,archived_pdf,first_hand_full_text,Notes/04_Materials_Science/Zeng_2026_HTC_Claw.md,Reference_PDF/04_Materials_Science/Zeng_2026_HTC_Claw.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0796,Bridging Perception and Action: A Lightweight Multimodal Meta-Planner Framework for Robust Earth Observation Agents,True,to_read,05,none,single_module,05,Earth and Environmental Sciences,05,05.04,05.04,True,Legacy secondary filing term 05.04,needs_review,unreviewed,active_code,,05-04-007,007,no,archived_pdf,first_hand_full_text,Notes/05_Earth_and_Environmental_Sciences/Xu_2026_LMMP_Earth_Observation.md,Reference_PDF/05_Earth_and_Environmental_Sciences/Xu_2026_LMMP_Earth_Observation.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0797,CP-Agent: Context-Aware Multimodal Reasoning for Cellular Morphological Profiling under Chemical Perturbations,True,to_read,06,none,single_module,06,Life Sciences,06,06.03,06.03,True,Legacy secondary filing term 06.03,needs_review,unreviewed,active_code,,06-03-042,042,no,archived_pdf,first_hand_full_text,Notes/06_Life_Sciences/Zhang_2026_CP_Agent.md,Reference_PDF/06_Life_Sciences/Zhang_2026_CP_Agent.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
ASD-0798,Molecular Lead Optimization via Agentic Tool Planning,True,to_read,07,none,single_module,07,Medical and Health Sciences,07,07.04,07.04,True,Legacy secondary filing term 07.04,needs_review,unreviewed,active_code,,07-04-033,033,no,archived_pdf,first_hand_full_text,Notes/07_Medical_and_Health_Sciences/Li_2026_TRACE_Lead_Optimization.md,Reference_PDF/07_Medical_and_Health_Sciences/Li_2026_TRACE_Lead_Optimization.pdf,secondary_term_status_needs_review;secondary_term_review_unreviewed
